host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,market,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
1922831,2012-03-14,within a day,0.88,f,t,f,Rio De Janeiro,-22.96582,-43.19118,t,Apartment,Entire home/apt,4,1,1,4,Real Bed,189,0,0,3,20,1,90,8,2019-10-24,97,10,10,10,9,10,9,f,flexible,f,f,0.17
1939892,2012-03-17,within an hour,1,f,t,t,Rio De Janeiro,-22.9861,-43.19014,t,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,835,2324,395,1,0,3,90,48,2019-09-26,91,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,0.53
1974118,2012-03-20,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.98224,-43.1942,t,Apartment,Entire home/apt,6,1,1,6,Real Bed,3149,655,185,4,84,7,90,10,2019-08-25,87,9,9,9,9,8,9,f,strict_14_with_grace_period,f,f,0.15
2000722,2012-03-24,within a few hours,0.82,f,t,f,Rio De Janeiro,-22.96874,-43.1861,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,101,0,90,1,0,2,90,120,2019-11-05,91,10,10,10,10,10,9,f,strict_14_with_grace_period,f,t,1.33
1409553,2011-11-15,within a few hours,1,f,t,f,Rio De Janeiro,-22.98336,-43.19144,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,399,800,150,1,0,5,14,8,2019-03-14,94,10,9,9,9,10,8,f,strict_14_with_grace_period,f,f,0.1
2020642,2012-03-27,within an hour,1,f,t,f,Rio De Janeiro,-22.97393,-43.18862,f,Apartment,Entire home/apt,4,1,2,2,Real Bed,118,420,100,2,100,4,30,69,2019-11-18,91,10,8,10,10,10,9,f,strict_14_with_grace_period,f,f,0.85
1610574,2012-01-15,within an hour,1,t,t,f,Rio De Janeiro,-22.97242,-43.18834,t,Apartment,Entire home/apt,8,2,3,7,Real Bed,718,1859,628,6,186,3,1125,129,2019-11-16,97,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.43
1603206,2012-01-13,within a few hours,0.97,f,t,t,Rio De Janeiro,-22.96778,-43.18204,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,218,400,80,2,80,3,180,10,2019-11-01,82,9,8,10,10,9,9,f,strict_14_with_grace_period,f,f,0.14
2112725,2012-04-10,within an hour,1,t,t,f,Rio De Janeiro,-22.98126,-43.19433,t,Apartment,Private room,4,1,1,4,Real Bed,202,0,100,2,100,2,120,21,2019-10-06,96,10,9,10,10,10,9,t,moderate,f,f,0.3
1738680,2012-02-12,within an hour,1,t,t,t,Rio De Janeiro,-22.97965,-43.18915,t,Apartment,Private room,3,1,1,2,Real Bed,109,500,50,2,50,3,30,82,2019-11-18,94,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,1.01
2185139,2012-04-20,within a few hours,1,f,t,t,Rio De Janeiro,-22.96274,-43.17718,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,206,1259,189,2,0,3,180,14,2019-10-11,100,10,9,9,10,9,10,f,strict_14_with_grace_period,f,f,0.16
2206934,2012-04-23,within a few hours,1,t,t,t,Rio De Janeiro,-22.9712,-43.18646,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,298,500,180,1,0,3,89,85,2019-10-09,99,10,10,10,10,10,10,t,strict_14_with_grace_period,f,t,0.95
2112725,2012-04-10,within an hour,1,t,t,f,Rio De Janeiro,-22.98273,-43.19311,t,Apartment,Private room,3,1,1,2,Real Bed,202,0,100,2,100,2,1000,6,2018-08-26,87,9,9,10,10,9,8,t,moderate,f,f,0.07
856145,2011-07-23,within an hour,1,t,t,f,Rio De Janeiro,-22.98092,-43.19179,t,Apartment,Private room,2,0.5,1,1,Real Bed,395,1600,200,1,25,3,30,15,2019-03-06,99,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.16
4307081,2012-12-02,within an hour,0.96,f,t,f,Rio De Janeiro,-22.98357,-43.19369,f,Apartment,Private room,2,1,1,1,Real Bed,294,420,150,1,0,3,1125,16,2019-10-01,94,10,9,10,10,10,8,f,strict_14_with_grace_period,f,f,0.19
2346349,2012-05-11,within an hour,1,f,t,f,Rio De Janeiro,-22.98253,-43.19124,t,Apartment,Entire home/apt,4,2,1,1,Real Bed,462,2448,357,4,378,6,250,9,2019-09-02,96,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.13
2385085,2012-05-16,within a few hours,1,t,t,f,Rio De Janeiro,-22.98504,-43.19228,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,651,4198,168,1,0,1,60,85,2019-10-11,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.02
132230,2010-05-25,within an hour,1,t,t,t,Rio De Janeiro,-22.98238,-43.19156,t,Condominium,Entire home/apt,2,1,1,2,Real Bed,113,0,0,1,46,14,365,21,2019-10-09,91,9,8,9,9,9,8,f,strict_14_with_grace_period,t,t,0.25
1537641,2011-12-26,within a few hours,0.99,t,t,t,Rio De Janeiro,-22.97576,-43.19078,t,Apartment,Entire home/apt,16,6,5,11,Real Bed,1201,15000,400,4,200,1,365,61,2019-11-11,95,9,9,10,10,10,9,t,moderate,f,f,1.27
2438532,2012-05-22,within a few hours,1,t,t,f,Rio De Janeiro,-22.96583,-43.18867,t,Apartment,Private room,2,1,1,2,Real Bed,151,420,150,1,60,1,10,72,2019-11-17,97,10,10,10,10,10,9,t,moderate,f,f,0.86
1167383,2011-09-16,within a day,0.6,f,t,f,Rio De Janeiro,-22.96362,-43.17601,t,Apartment,Private room,2,1,1,2,Real Bed,668,420,150,1,0,1,30,35,2017-05-17,93,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.39
533666,2011-04-25,within an hour,0.96,t,t,f,Rio De Janeiro,-22.96532,-43.18013,t,Apartment,Entire home/apt,6,2,3,6,Real Bed,802,380,180,6,150,3,365,58,2019-11-17,96,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.67
2554836,2012-06-05,within an hour,1,f,t,t,Rio De Janeiro,-22.9821,-43.18961,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,134,450,150,2,0,5,60,27,2017-01-31,78,8,7,9,9,10,8,t,strict_14_with_grace_period,f,f,0.32
2595823,2012-06-10,a few days or more,0.2,f,t,f,Rio De Janeiro,-22.96539,-43.17962,t,Apartment,Private room,3,1,1,2,Real Bed,348,1500,100,1,0,2,30,1,2019-10-06,100,10,8,10,10,10,8,f,strict_14_with_grace_period,f,f,0.63
2598627,2012-06-10,within a few hours,0.9,t,t,f,Rio De Janeiro,-22.97424,-43.18792,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,139,420,170,1,0,2,50,212,2019-11-03,94,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2.5
2397123,2012-05-17,within an hour,1,t,t,t,Rio De Janeiro,-22.97644,-43.18954,f,Apartment,Entire home/apt,5,1,2,3,Real Bed,285,1000,100,4,0,3,1125,34,2019-11-04,95,10,10,10,10,9,9,f,strict_14_with_grace_period,f,f,0.38
2655983,2012-06-16,within a few hours,0.9,f,t,t,Rio De Janeiro,-22.96806,-43.18561,t,Apartment,Entire home/apt,8,2,4,5,Real Bed,898,1000,200,5,250,2,1125,2,2019-10-08,90,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.05
2740249,2012-06-25,within a few hours,1,f,t,f,Rio De Janeiro,-22.97863,-43.19001,t,Apartment,Entire home/apt,8,3,3,5,Real Bed,382,898,269,6,90,3,90,1,2019-06-28,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.2
2776511,2012-06-28,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.97549,-43.19009,t,Apartment,Private room,2,2,1,2,Real Bed,101,500,150,1,50,5,90,18,2019-03-08,87,10,9,10,10,10,9,f,strict_14_with_grace_period,t,t,0.2
2776511,2012-06-28,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.97495,-43.18883,t,Apartment,Private room,2,1,1,2,Real Bed,151,450,150,1,50,3,1125,22,2019-03-06,94,9,9,10,9,10,9,f,moderate,t,t,0.25
2788574,2012-06-30,within a few hours,1,f,t,t,Rio De Janeiro,-22.97078,-43.18482,t,Apartment,Private room,3,1.5,1,2,Real Bed,269,0,20,2,60,2,1125,130,2019-11-08,99,10,10,10,10,10,10,f,flexible,f,f,1.57
1167383,2011-09-16,within a day,0.6,f,t,f,Rio De Janeiro,-22.96562,-43.17633,t,Apartment,Private room,2,1,1,2,Real Bed,668,420,150,1,0,1,30,6,2016-08-13,96,8,8,10,10,10,8,f,strict_14_with_grace_period,f,f,0.07
1167383,2011-09-16,within a day,0.6,f,t,f,Rio De Janeiro,-22.96511,-43.17642,t,Apartment,Private room,2,1,1,2,Real Bed,668,420,150,1,0,1,30,17,2017-02-27,94,9,9,9,9,10,9,f,strict_14_with_grace_period,f,f,0.19
1167383,2011-09-16,within a day,0.6,f,t,f,Rio De Janeiro,-22.96474,-43.17555,t,Apartment,Private room,2,1,1,1,Real Bed,668,420,150,1,0,1,30,9,2014-07-17,98,10,10,10,9,10,9,f,strict_14_with_grace_period,f,f,0.1
2803261,2012-07-02,within an hour,1,t,t,t,Rio De Janeiro,-22.98372,-43.19459,t,Apartment,Entire home/apt,6,2,3,4,Real Bed,214,500,135,2,94,2,27,67,2019-11-15,98,10,10,10,10,10,10,f,moderate,f,f,0.8
2805289,2012-07-02,within an hour,1,f,t,f,Rio De Janeiro,-22.96528,-43.19077,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,298,500,150,3,100,7,90,2,2018-03-18,100,10,10,10,10,10,10,f,flexible,f,f,0.09
506187,2011-04-13,within an hour,1,f,t,t,Rio De Janeiro,-22.97067,-43.18922,t,Condominium,Private room,2,1,1,2,Real Bed,168,420,90,1,60,2,90,9,2019-10-08,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.18
2791501,2012-06-30,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.96356,-43.17931,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,210,420,189,2,84,3,90,6,2017-09-25,92,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.07
2838933,2012-07-05,within a day,1,t,t,t,Rio De Janeiro,-22.96653,-43.17979,t,Apartment,Private room,2,2,1,1,Real Bed,139,420,150,1,0,2,1125,111,2019-10-07,95,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,1.25
2185139,2012-04-20,within a few hours,1,f,t,t,Rio De Janeiro,-22.98602,-43.19125,t,Apartment,Entire home/apt,6,3,2,5,Real Bed,1029,1050,252,4,84,3,730,4,2018-03-02,85,9,10,10,10,10,8,f,strict_14_with_grace_period,f,f,0.06
2160341,2012-04-17,within a few hours,1,f,t,f,Rio De Janeiro,-22.96229,-43.17556,f,Apartment,Entire home/apt,5,1,1,4,Real Bed,160,0,70,2,43,2,30,62,2019-10-15,89,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,0.73
2838933,2012-07-05,within a day,1,t,t,t,Rio De Janeiro,-22.96423,-43.17949,t,Apartment,Private room,2,2,1,1,Real Bed,126,420,150,1,0,2,1125,89,2019-10-06,95,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,1
2992494,2012-07-19,within an hour,1,f,t,t,Rio De Janeiro,-22.98353,-43.19422,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,298,1500,600,2,200,6,90,17,2019-10-13,95,10,10,10,10,10,9,f,strict_14_with_grace_period,t,t,0.2
3073457,2012-07-27,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96687,-43.1836,f,Apartment,Entire home/apt,3,1,1,2,Pull-out Sofa,298,420,120,1,0,5,90,3,2017-09-19,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.08
3212195,2012-08-09,within an hour,1,t,t,t,Rio De Janeiro,-22.96662,-43.18885,t,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,298,1500,200,2,100,4,365,81,2019-10-06,98,10,10,10,10,9,9,t,strict_14_with_grace_period,t,t,0.97
3221428,2012-08-10,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.96169,-43.17568,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,181,500,80,1,0,3,21,12,2016-02-09,92,9,8,10,10,10,9,f,strict_14_with_grace_period,f,f,0.14
2516002,2012-06-01,within an hour,1,t,t,t,Rio De Janeiro,-22.96972,-43.1799,f,Apartment,Entire home/apt,6,2,3,4,Real Bed,399,1259,210,1,0,2,1125,267,2019-10-30,97,10,10,10,10,10,10,t,strict_14_with_grace_period,f,t,3.09
3389660,2012-08-27,within a few hours,0.83,f,t,f,Rio De Janeiro,-22.98062,-43.19141,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,122,400,100,2,25,1,1125,67,2019-10-09,91,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.77
3413077,2012-08-29,within a few hours,1,f,t,f,Rio De Janeiro,-22.97484,-43.18711,t,Serviced apartment,Entire home/apt,4,1,1,0,Real Bed,332,420,150,2,105,1,1125,347,2019-11-03,92,10,10,10,9,10,9,t,moderate,f,f,3.96
3413189,2012-08-29,within a day,0.97,f,t,t,Rio De Janeiro,-22.98494,-43.19087,t,Loft,Entire home/apt,8,3.5,3,3,Real Bed,2729,1050,315,4,210,3,1125,20,2019-08-05,98,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,0.24
3413189,2012-08-29,within a day,0.97,f,t,t,Rio De Janeiro,-22.98165,-43.18953,t,Loft,Entire home/apt,8,3.5,5,5,Real Bed,2767,2099,315,1,0,4,90,9,2019-05-16,91,9,9,9,10,9,8,f,strict_14_with_grace_period,f,f,0.11
792218,2011-07-07,within an hour,1,f,t,t,Rio De Janeiro,-22.98195,-43.19189,t,Apartment,Entire home/apt,5,1,1,1,Real Bed,155,950,150,2,50,2,180,111,2019-11-15,92,10,9,10,10,9,9,f,strict_14_with_grace_period,t,t,1.3
3446831,2012-09-02,within a day,1,f,t,t,Rio De Janeiro,-22.96869,-43.1825,t,Serviced apartment,Entire home/apt,3,1,1,2,Real Bed,529,2099,336,3,630,7,1125,9,2019-10-08,98,10,10,9,10,10,9,f,strict_14_with_grace_period,t,t,0.11
3463833,2012-09-03,within an hour,1,f,t,f,Rio De Janeiro,-22.97187,-43.187,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,298,400,150,4,100,3,1125,22,2019-10-06,97,10,10,10,10,10,9,f,strict_14_with_grace_period,t,t,0.26
3477417,2012-09-05,within a few hours,1,f,t,f,Rio De Janeiro,-22.97052,-43.18807,t,Apartment,Entire home/apt,10,4,3,8,Real Bed,348,1395,325,2,70,3,1125,29,2019-11-18,91,9,9,10,10,9,9,t,moderate,f,f,0.34
3490088,2012-09-06,within a day,1,f,t,f,Rio De Janeiro,-22.96735,-43.18582,t,Apartment,Private room,2,1,1,1,Real Bed,181,420,150,1,100,3,14,19,2019-10-08,97,10,9,10,10,10,10,f,flexible,f,f,0.23
3413189,2012-08-29,within a day,0.97,f,t,t,Rio De Janeiro,-22.98572,-43.18899,t,Apartment,Entire home/apt,6,2.5,3,3,Real Bed,1289,840,210,1,0,7,90,2,2014-06-29,96,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.02
3413189,2012-08-29,within a day,0.97,f,t,t,Rio De Janeiro,-22.98685,-43.18861,t,Loft,Entire home/apt,6,2.5,3,4,Real Bed,4156,2099,315,1,0,7,90,3,2013-08-23,98,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,0.04
3582733,2012-09-16,within a day,0.8,f,t,t,Rio De Janeiro,-22.96429,-43.17585,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,449,420,150,2,25,3,30,43,2019-09-27,90,10,10,10,10,9,9,f,strict_14_with_grace_period,f,f,0.53
3720594,2012-09-30,within a day,1,f,t,f,Rio De Janeiro,-22.97267,-43.18556,t,Apartment,Entire home/apt,6,3,3,5,Real Bed,1117,465,150,2,232,3,30,13,2016-08-22,97,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.15
3767558,2012-10-05,within an hour,1,t,t,t,Rio De Janeiro,-22.9651,-43.17945,t,Apartment,Entire home/apt,6,1,1,3,Real Bed,160,400,100,2,30,2,365,287,2019-11-20,96,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,3.5
3802101,2012-10-08,within an hour,1,t,t,f,Rio De Janeiro,-22.98192,-43.19143,t,Condominium,Entire home/apt,12,4.5,5,10,Real Bed,1100,0,300,11,100,1,1125,58,2019-11-10,96,10,8,10,10,9,9,t,strict_14_with_grace_period,f,f,1.06
449677,2011-03-18,within a few hours,1,f,t,t,Rio De Janeiro,-22.98191,-43.19366,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,164,410,100,2,50,3,90,37,2019-05-26,96,9,10,10,10,9,9,t,strict_14_with_grace_period,t,t,0.45
3914304,2012-10-18,within a day,1,t,t,t,Rio De Janeiro,-22.97434,-43.1883,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,147,1500,350,3,50,2,1125,26,2019-07-07,96,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.3
3990316,2012-10-27,within a day,0.8,f,t,f,Rio De Janeiro,-22.9769,-43.18838,t,Apartment,Entire home/apt,5,1,1,2,Real Bed,529,2000,150,1,0,10,365,1,2013-02-15,89,10,8,10,10,8,8,f,strict_14_with_grace_period,f,f,0.01
441418,2011-03-14,within a day,0.69,f,t,f,Rio De Janeiro,-22.96566,-43.18712,f,Apartment,Private room,2,2,1,2,Real Bed,122,420,60,1,0,3,60,1,2013-10-06,94,10,10,6,10,10,10,f,strict_14_with_grace_period,f,f,0.01
4052375,2012-11-04,within a few hours,1,t,t,t,Rio De Janeiro,-22.97436,-43.18965,t,Apartment,Entire home/apt,5,1.5,2,3,Real Bed,168,500,190,3,20,3,1124,89,2019-11-18,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,t,1.19
1921729,2012-03-14,within an hour,1,t,t,t,Rio De Janeiro,-22.98626,-43.19006,f,Apartment,Entire home/apt,10,3,3,8,Real Bed,344,600,310,4,54,4,60,148,2019-11-08,95,10,9,10,10,10,9,t,moderate,t,t,1.76
4020659,2012-10-31,within an hour,1,f,t,f,Rio De Janeiro,-22.96512,-43.17608,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,206,450,150,1,0,2,1125,40,2019-06-03,92,10,9,9,9,9,9,t,strict_14_with_grace_period,f,f,0.48
674409,2011-06-07,within an hour,1,t,t,f,Rio De Janeiro,-22.98501,-43.19061,t,Apartment,Private room,2,1,1,2,Real Bed,101,500,100,1,50,3,365,54,2019-11-10,99,10,10,10,10,10,10,f,moderate,t,t,0.64
4138034,2012-11-13,within an hour,1,f,t,f,Rio De Janeiro,-22.98226,-43.19391,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,97,650,200,1,70,5,90,77,2019-10-08,88,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,1.17
1429181,2011-11-21,within an hour,1,f,t,t,Rio De Janeiro,-22.96205,-43.1768,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,181,0,0,4,0,2,90,9,2019-10-06,87,9,8,10,10,10,9,f,moderate,f,f,0.14
4052375,2012-11-04,within a few hours,1,t,t,t,Rio De Janeiro,-22.97759,-43.18928,t,Apartment,Entire home/apt,4,1,1,6,Real Bed,147,500,149,2,20,3,1000,66,2019-11-06,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,t,0.8
4220413,2012-11-22,within a few hours,0.88,t,t,t,Rio De Janeiro,-22.98303,-43.19187,t,Apartment,Entire home/apt,3,1,1,3,Real Bed,181,420,150,1,0,2,1125,129,2019-11-04,91,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,1.54
2112725,2012-04-10,within an hour,1,t,t,f,Rio De Janeiro,-22.98201,-43.19471,t,Apartment,Private room,4,1,1,4,Real Bed,202,0,150,2,100,2,1125,2,2017-10-13,90,9,9,9,9,9,8,t,moderate,f,f,0.03
4254630,2012-11-26,within an hour,1,f,t,t,Rio De Janeiro,-22.97766,-43.19342,t,Apartment,Private room,2,1,1,1,Real Bed,101,700,200,1,150,4,10,3,2016-01-05,87,9,10,10,10,10,9,f,strict_14_with_grace_period,t,t,0.04
4255118,2012-11-26,within an hour,0.97,t,t,t,Rio De Janeiro,-22.97011,-43.18822,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,189,600,130,2,35,4,90,130,2019-11-07,97,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.57
3329979,2012-08-21,within a day,0.71,f,t,t,Rio De Janeiro,-22.96447,-43.19011,t,Apartment,Entire home/apt,8,1,2,6,Real Bed,252,1000,150,3,80,1,180,2,2019-10-06,50,4,4,8,5,8,6,f,strict_14_with_grace_period,f,f,0.39
4284876,2012-11-29,within an hour,1,f,t,t,Rio De Janeiro,-22.98206,-43.18994,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,164,600,140,2,38,3,365,16,2019-10-05,84,9,9,9,10,9,9,f,strict_14_with_grace_period,f,f,0.25
4254630,2012-11-26,within an hour,1,f,t,t,Rio De Janeiro,-22.96311,-43.17609,t,Apartment,Private room,1,2,1,1,Real Bed,449,450,150,1,100,4,10,2,2014-06-21,100,10,10,10,10,10,10,f,strict_14_with_grace_period,t,t,0.03
449677,2011-03-18,within a few hours,1,f,t,t,Rio De Janeiro,-22.98021,-43.1928,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,160,410,100,2,0,3,90,19,2019-11-17,94,10,10,10,10,9,9,t,strict_14_with_grace_period,t,t,0.23
4326654,2012-12-04,within an hour,1,t,t,t,Rio De Janeiro,-22.97625,-43.1895,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,130,0,100,2,60,3,30,86,2019-10-13,94,10,10,10,10,10,9,t,moderate,t,f,1.03
4331226,2012-12-05,within an hour,1,t,t,t,Rio De Janeiro,-22.96052,-43.17468,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,521,950,80,2,50,5,1125,18,2019-03-06,93,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.27
1603206,2012-01-13,within a few hours,0.97,f,t,t,Rio De Janeiro,-22.96687,-43.182,t,Condominium,Entire home/apt,2,1,1,2,Airbed,160,800,140,2,50,3,1125,2,2013-02-26,96,10,8,10,10,10,10,f,strict_14_with_grace_period,f,f,0.02
3659960,2012-09-24,within a day,0.8,f,t,f,Rio De Janeiro,-22.96335,-43.17684,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,285,420,252,1,0,15,1125,3,2016-03-02,73,8,7,10,10,9,9,f,strict_14_with_grace_period,f,f,0.04
4254630,2012-11-26,within an hour,1,f,t,t,Rio De Janeiro,-22.96463,-43.17581,t,Apartment,Private room,1,3,1,1,Real Bed,348,400,100,1,0,4,10,9,2019-01-01,93,9,10,10,10,10,9,t,strict_14_with_grace_period,t,t,0.14
2536540,2012-06-03,within a day,0.6,f,t,f,Rio De Janeiro,-22.96734,-43.18163,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,214,500,100,1,0,7,60,1,2016-08-13,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.03
4366435,2012-12-09,within an hour,1,f,t,f,Rio De Janeiro,-22.96888,-43.18975,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,197,400,150,1,0,4,1125,112,2019-11-11,96,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.34
1834286,2012-02-29,within an hour,1,t,t,t,Rio De Janeiro,-22.98578,-43.18971,t,Apartment,Entire home/apt,6,2,3,3,Real Bed,500,420,329,6,199,2,365,107,2019-11-10,97,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,1.58
4397336,2012-12-13,within a day,0.89,f,t,f,Rio De Janeiro,-22.97113,-43.18415,t,Apartment,Private room,2,1,1,1,Real Bed,181,420,150,1,0,2,10,21,2019-03-05,96,10,10,10,10,10,9,f,moderate,f,f,0.25
4397448,2012-12-13,within a few hours,1,f,t,t,Rio De Janeiro,-22.98192,-43.19417,t,Apartment,Entire home/apt,12,3,3,9,Real Bed,461,2095,461,6,63,2,90,46,2019-10-06,94,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.56
4375449,2012-12-10,within a day,0.7,f,t,f,Rio De Janeiro,-22.96507,-43.17459,t,Apartment,Private room,3,1,1,2,Real Bed,151,420,150,1,0,5,1125,22,2017-09-24,86,8,9,9,9,9,8,f,flexible,f,f,0.27
4421271,2012-12-16,within an hour,0.9,t,t,t,Rio De Janeiro,-22.98274,-43.19557,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,160,420,150,1,0,3,365,233,2019-10-01,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,2.78
1610574,2012-01-15,within an hour,1,t,t,f,Rio De Janeiro,-22.96709,-43.1802,f,Apartment,Entire home/apt,2,1,1,2,Real Bed,243,381,163,2,0,3,90,203,2019-11-18,94,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,2.43
4438776,2012-12-18,within a day,0.8,f,t,t,Rio De Janeiro,-22.9775,-43.19235,t,Apartment,Private room,3,1,1,2,Real Bed,151,0,60,1,60,3,3,2,2018-12-30,100,8,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.04
4438776,2012-12-18,within a day,0.8,f,t,t,Rio De Janeiro,-22.97761,-43.19116,t,Apartment,Private room,2,1,1,1,Real Bed,449,420,150,1,60,3,1125,6,2015-09-26,93,9,9,9,9,9,9,f,strict_14_with_grace_period,f,f,0.07
4465362,2012-12-22,within a few hours,1,f,t,t,Rio De Janeiro,-22.98516,-43.19089,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,130,398,98,1,0,1,28,227,2019-10-14,88,9,8,10,9,10,9,f,strict_14_with_grace_period,f,f,2.71
4375449,2012-12-10,within a day,0.7,f,t,f,Rio De Janeiro,-22.96368,-43.175,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,168,420,150,1,0,3,1125,6,2019-01-13,60,6,5,9,8,10,7,t,flexible,f,f,0.11
4535122,2012-12-31,within an hour,1,t,t,f,Rio De Janeiro,-22.98181,-43.19263,t,Apartment,Private room,2,1,1,1,Real Bed,88,0,100,2,0,3,30,85,2019-11-17,98,10,10,10,10,10,10,t,strict_14_with_grace_period,t,t,1.03
3738898,2012-10-02,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.96762,-43.18948,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,210,480,150,2,80,3,30,22,2019-03-12,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.32
4366003,2012-12-09,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.97143,-43.19134,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,155,400,120,2,20,3,365,3,2016-08-13,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.06
4613553,2013-01-07,within a day,1,f,t,t,Rio De Janeiro,-22.98153,-43.19111,t,Apartment,Entire home/apt,9,4,4,5,Real Bed,1558,1859,279,9,0,3,1125,21,2019-10-14,88,9,9,9,9,10,8,t,super_strict_60,f,f,0.31
1558302,2012-01-02,within an hour,1,f,t,t,Rio De Janeiro,-22.97847,-43.19174,f,Apartment,Entire home/apt,5,1.5,1,1,Real Bed,189,0,160,4,50,5,365,114,2019-10-08,93,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,1.42
